X	Y	Koeff	ignore_this
1300	2890	1	0
1300	2910	1	0
1300	2930	1	0
1300	2950	1	0
1300	2970	1	0
1300	2990	1	0
1300	3010	1	0
1300	3030	1	0
1300	3050	1	0
1300	3070	1	0
1300	3090	1	0
1300	3110	1	0
1300	3130	1	0
1300	3150	1	0
1300	3170	1	0
1300	3190	1	0
1300	3210	1	0
1300	3230	1	0
1300	3250	1	0
1300	3270	1	0
1300	3290	1	0
1300	3310	1	0
1300	3330	1	0
1300	3350	1	0
1300	3370	1	0
1300	3390	1	0
1300	3410	1	0
1300	3430	1	0
1300	3450	1	0
1300	3470	1	0
1300	3490	1	0
1300	3510	1	0
1300	3530	1	0
1300	3550	1	0
1300	3570	1	0
1300	3590	1	0
1300	3610	1	0
1300	3630	1	0
1300	3650	1	0
1300	3670	1	0
1300	3690	1	0
1300	3710	1	0
1300	3730	1	0
1300	3750	1	0
1300	3770	1	0
1300	3790	1	0
1300	3810	1	0
1300	3830	1	0
1300	3850	1	0
1300	3870	1	0
1300	3890	1	0
1300	3910	1	0
1300	3930	1	0
1300	3950	1	0
1300	3970	1	0
1300	3990	1	0
1300	4010	1	0
1300	4030	1	0
1300	4050	1	0
1300	4070	1	0
1300	4090	1	0
1300	4110	1	0
1300	4130	1	0
1300	4150	1	0
1300	4170	1	0
1300	4190	1	0
1300	4210	1	0
1300	4230	1	0
1300	4250	1	0
1300	4270	1	0
1300	4290	1	0
1300	4310	1	0
1300	4330	1	0
1300	4350	1	0
1300	4370	1	0
1300	4390	1	0
1300	4410	1	0
1300	4430	1	0
1300	4450	1	0
1300	4470	1	0
1300	4490	1	0
1300	4510	1	0
1300	4530	1	0
1300	4550	1	0
1300	4570	1	0
1300	4590	1	0
1300	4610	1	0
1300	4630	1	0
1300	4650	1	0
1300	4670	1	0
1300	4690	1	0
1300	4710	1	0
1300	4730	1	0
1300	4750	1	0
1300	4770	1	0
1300	4790	1	0
1300	4810	1	0
1300	4830	1	0
1300	4850	1	0
1300	4870	1	0
1300	4890	1	0
1300	4910	1	0
1300	4930	1	0
1300	4950	1	0
1300	4970	1	0
1300	4990	1	0
1300	5010	1	0
1300	5030	1	0
1300	5050	20	0
1300	5070	20	0
1300	5090	20	0
1300	5110	20	0
1300	5130	20	0
1300	5150	20	0
1300	5170	20	0
1300	5190	20	0
1300	5210	20	0
1300	5230	20	0
1300	5250	1	0
1320	-1350	1	0
1320	-1330	1	0
1320	-1310	1	0
1320	-1290	1	0
1320	-1270	1	0
1320	-1250	1	0
1320	-1230	1	0
1320	-1210	1	0
1320	-1190	1	0
1320	-1170	1	0
1320	-1150	1	0
1320	-1130	1	0
1320	-1110	1	0
1320	-1090	1	0
1320	-1070	1	0
1320	-1050	1	0
1320	-1030	1	0
1320	-1010	1	0
1320	-990	1	0
1320	-970	1	0
1320	-950	1	0
1320	-930	1	0
1320	-910	1	0
1320	-890	1	0
1320	-870	1	0
1320	-850	1	0
1320	-830	1	0
1320	-810	1	0
1320	-790	1	0
1320	-770	1	0
1320	-750	1	0
1320	-730	1	0
1320	-710	1	0
1320	-690	1	0
1320	-670	1	0
1320	-650	1	0
1320	-630	1	0
1320	-610	1	0
1320	-590	1	0
1320	-570	1	0
1320	-550	1	0
1320	-530	1	0
1320	-510	1	0
1320	-490	1	0
1320	-470	1	0
1320	-450	1	0
1320	-430	1	0
1320	-410	1	0
1320	-390	1	0
1320	-370	1	0
1320	-350	1	0
1320	-330	1	0
1320	-310	1	0
1320	-290	1	0
1320	-270	1	0
1320	-250	1	0
1320	-230	1	0
1320	-210	1	0
1320	-190	1	0
1320	-170	1	0
1320	-150	1	0
1320	-130	1	0
1320	-110	1	0
1320	-90	1	0
1320	-70	1	0
1320	-50	1	0
1320	-30	1	0
1320	-10	1	0
1320	10	1	0
1320	30	1	0
1320	50	1	0
1320	70	1	0
1320	90	1	0
1320	110	1	0
1320	130	1	0
1320	150	1	0
1320	170	1	0
1320	190	1	0
1320	210	1	0
1320	230	1	0
1320	250	1	0
1320	270	1	0
1320	290	1	0
1320	310	1	0
1320	330	1	0
1320	350	1	0
1320	370	1	0
1320	390	1	0
1320	410	1	0
1320	430	1	0
1320	450	1	0
1320	470	1	0
1320	490	5	0
1320	510	5	0
1320	530	5	0
1320	550	5	0
1320	570	5	0
1320	590	5	0
1320	610	5	0
1320	630	5	0
1320	650	5	0
1320	670	5	0
1320	690	5	0
1320	710	5	0
1320	730	5	0
1320	750	5	0
1320	770	5	0
1320	790	5	0
1320	810	5	0
1320	830	5	0
1320	850	5	0
1320	870	5	0
1320	890	5	0
1320	910	5	0
1320	930	5	0
1320	950	5	0
1320	970	5	0
1320	990	5	0
1320	1010	5	0
1320	1030	5	0
1320	1050	5	0
1320	1070	5	0
1320	1090	5	0
1320	1110	5	0
1320	1130	5	0
1320	1150	5	0
1320	1170	5	0
1320	1190	5	0
1320	1210	5	0
1320	1230	5	0
1320	1250	5	0
1320	1270	5	0
1320	1290	5	0
1320	1310	5	0
1320	1330	5	0
1320	1350	5	0
1320	1370	5	0
1320	1390	5	0
1320	1410	5	0
1320	1430	5	0
1320	1450	5	0
1320	1470	5	0
1320	1490	5	0
1320	1510	5	0
1320	1530	5	0
1320	1550	5	0
1320	1570	5	0
1320	1590	5	0
1320	1610	5	0
1320	1630	5	0
1320	1650	5	0
1320	1670	5	0
1320	1690	5	0
1320	1710	5	0
1320	1730	5	0
1320	1750	5	0
1320	1770	5	0
1320	1790	5	0
1320	1810	5	0
1320	1830	5	0
1320	1850	5	0
1320	1870	5	0
1320	1890	5	0
1320	1910	5	0
1320	1930	5	0
1320	1950	5	0
1320	1970	5	0
1320	1990	5	0
1320	2010	5	0
1320	2030	5	0
1320	2050	5	0
1320	2070	5	0
1320	2090	5	0
1320	2110	5	0
1320	2130	5	0
1320	2150	5	0
1320	2170	5	0
1320	2190	5	0
1320	2210	5	0
1320	2230	5	0
1320	2250	5	0
1320	2270	5	0
1320	2290	5	0
1320	2310	5	0
1320	2330	5	0
1320	2350	5	0
1320	2370	5	0
1320	2390	5	0
1320	2410	5	0
1320	2430	5	0
1320	2450	5	0
1320	2470	5	0
1320	2490	5	0
1320	2510	5	0
1320	2530	5	0
1320	2550	5	0
1320	2570	5	0
1320	2590	5	0
1320	2610	5	0
1320	2630	5	0
1320	2650	1	0
1320	2670	1	0
1320	2690	1	0
1320	2710	1	0
1320	2730	1	0
1320	2750	1	0
1320	2770	1	0
1320	2790	1	0
1320	2810	1	0
1320	2830	1	0
1320	2850	1	0
1320	2870	1	0
1320	2890	1	0
1320	2910	1	0
1320	2930	1	0
1320	2950	1	0
1320	2970	1	0
1320	2990	1	0
1320	3010	1	0
1320	3030	1	0
1320	3050	1	0
1320	3070	1	0
1320	3090	1	0
1320	3110	1	0
1320	3130	1	0
1320	3150	1	0
1320	3170	1	0
1320	3190	1	0
1320	3210	1	0
1320	3230	1	0
1320	3250	1	0
1320	3270	1	0
1320	3290	1	0
1320	3310	1	0
1320	3330	1	0
1320	3350	1	0
1320	3370	1	0
1320	3390	1	0
1320	3410	1	0
1320	3430	1	0
1320	3450	1	0
1320	3470	1	0
1320	3490	1	0
1320	3510	1	0
1320	3530	1	0
1320	3550	1	0
1320	3570	1	0
1320	3590	1	0
1320	3610	1	0
1320	3630	1	0
1320	3650	1	0
1320	3670	1	0
1320	3690	1	0
1320	3710	1	0
1320	3730	1	0
1320	3750	1	0
1320	3770	1	0
1320	3790	1	0
1320	3810	1	0
1320	3830	1	0
1320	3850	1	0
1320	3870	1	0
1320	3890	1	0
1320	3910	1	0
1320	3930	1	0
1320	3950	1	0
1320	3970	1	0
1320	3990	1	0
1320	4010	1	0
1320	4030	1	0
1320	4050	1	0
1320	4070	1	0
1320	4090	1	0
1320	4110	1	0
1320	4130	1	0
1320	4150	1	0
1320	4170	1	0
1320	4190	1	0
1320	4210	1	0
1320	4230	1	0
1320	4250	1	0
1320	4270	1	0
1320	4290	1	0
1320	4310	1	0
1320	4330	1	0
1320	4350	1	0
1320	4370	1	0
1320	4390	1	0
1320	4410	1	0
1320	4430	1	0
1320	4450	1	0
1320	4470	1	0
1320	4490	1	0
1320	4510	1	0
1320	4530	1	0
1320	4550	1	0
1320	4570	1	0
1320	4590	1	0
1320	4610	1	0
1320	4630	1	0
1320	4650	1	0
1320	4670	1	0
1320	4690	1	0
1320	4710	1	0
1320	4730	1	0
1320	4750	1	0
1320	4770	1	0
1320	4790	1	0
1320	4810	1	0
1320	4830	1	0
1320	4850	1	0
1320	4870	1	0
1320	4890	1	0
1320	4910	1	0
1320	4930	1	0
1320	4950	1	0
1320	4970	1	0
1320	4990	1	0
1320	5010	1	0
1320	5030	1	0
1320	5050	20	0
1320	5070	20	0
1320	5090	20	0
1320	5110	20	0
1320	5130	20	0
1320	5150	20	0
1320	5170	20	0
1320	5190	20	0
1320	5210	20	0
1320	5230	20	0
1320	5250	1	0
1340	-1350	1	0
1340	-1330	1	0
1340	-1310	1	0
1340	-1290	1	0
1340	-1270	1	0
1340	-1250	1	0
1340	-1230	1	0
1340	-1210	1	0
1340	-1190	1	0
1340	-1170	1	0
1340	-1150	1	0
1340	-1130	1	0
1340	-1110	1	0
1340	-1090	1	0
1340	-1070	1	0
1340	-1050	1	0
1340	-1030	1	0
1340	-1010	1	0
1340	-990	1	0
1340	-970	1	0
1340	-950	1	0
1340	-930	1	0
1340	-910	1	0
1340	-890	1	0
1340	-870	1	0
1340	-850	1	0
1340	-830	1	0
1340	-810	1	0
1340	-790	1	0
1340	-770	1	0
1340	-750	1	0
1340	-730	1	0
1340	-710	1	0
1340	-690	1	0
1340	-670	1	0
1340	-650	1	0
1340	-630	1	0
1340	-610	1	0
1340	-590	1	0
1340	-570	1	0
1340	-550	1	0
1340	-530	1	0
1340	-510	1	0
1340	-490	1	0
1340	-470	1	0
1340	-450	1	0
1340	-430	1	0
1340	-410	1	0
1340	-390	1	0
1340	-370	1	0
1340	-350	1	0
1340	-330	1	0
1340	-310	1	0
1340	-290	1	0
1340	-270	1	0
1340	-250	1	0
1340	-230	1	0
1340	-210	1	0
1340	-190	1	0
1340	-170	1	0
1340	-150	1	0
1340	-130	1	0
1340	-110	1	0
1340	-90	1	0
1340	-70	1	0
1340	-50	1	0
1340	-30	1	0
1340	-10	1	0
1340	10	1	0
1340	30	1	0
1340	50	1	0
1340	70	1	0
1340	90	1	0
1340	110	1	0
1340	130	1	0
1340	150	1	0
1340	170	1	0
1340	190	1	0
1340	210	1	0
1340	230	1	0
1340	250	1	0
1340	270	1	0
1340	290	1	0
1340	310	1	0
1340	330	1	0
1340	350	1	0
1340	370	1	0
1340	390	1	0
1340	410	1	0
1340	430	1	0
1340	450	1	0
1340	470	1	0
1340	490	5	0
1340	510	5	0
1340	530	5	0
1340	550	5	0
1340	570	5	0
1340	590	5	0
1340	610	5	0
1340	630	5	0
1340	650	5	0
1340	670	5	0
1340	690	5	0
1340	710	5	0
1340	730	5	0
1340	750	5	0
1340	770	5	0
1340	790	5	0
1340	810	5	0
1340	830	5	0
1340	850	5	0
1340	870	5	0
1340	890	5	0
1340	910	5	0
1340	930	5	0
1340	950	5	0
1340	970	5	0
1340	990	5	0
1340	1010	5	0
1340	1030	5	0
1340	1050	5	0
1340	1070	5	0
1340	1090	5	0
1340	1110	5	0
1340	1130	5	0
1340	1150	5	0
1340	1170	5	0
1340	1190	5	0
1340	1210	5	0
1340	1230	5	0
1340	1250	5	0
1340	1270	5	0
1340	1290	5	0
1340	1310	5	0
1340	1330	5	0
1340	1350	5	0
1340	1370	5	0
1340	1390	5	0
1340	1410	5	0
1340	1430	5	0
1340	1450	5	0
1340	1470	5	0
1340	1490	5	0
1340	1510	5	0
1340	1530	5	0
1340	1550	5	0
1340	1570	5	0
1340	1590	5	0
1340	1610	5	0
1340	1630	5	0
1340	1650	5	0
1340	1670	5	0
1340	1690	5	0
1340	1710	5	0
1340	1730	5	0
1340	1750	5	0
1340	1770	5	0
1340	1790	5	0
1340	1810	5	0
1340	1830	5	0
1340	1850	5	0
1340	1870	5	0
1340	1890	5	0
1340	1910	5	0
1340	1930	5	0
1340	1950	5	0
1340	1970	5	0
1340	1990	5	0
1340	2010	5	0
1340	2030	5	0
1340	2050	5	0
1340	2070	5	0
1340	2090	5	0
1340	2110	5	0
1340	2130	5	0
1340	2150	5	0
1340	2170	5	0
1340	2190	5	0
1340	2210	5	0
1340	2230	5	0
1340	2250	5	0
1340	2270	5	0
1340	2290	5	0
1340	2310	5	0
1340	2330	5	0
1340	2350	5	0
1340	2370	5	0
1340	2390	5	0
1340	2410	5	0
1340	2430	5	0
1340	2450	5	0
1340	2470	5	0
1340	2490	5	0
1340	2510	5	0
1340	2530	5	0
1340	2550	5	0
1340	2570	5	0
1340	2590	5	0
1340	2610	5	0
1340	2630	5	0
1340	2650	1	0
1340	2670	1	0
1340	2690	1	0
1340	2710	1	0
1340	2730	1	0
1340	2750	1	0
1340	2770	1	0
1340	2790	1	0
1340	2810	1	0
1340	2830	1	0
1340	2850	1	0
1340	2870	1	0
1340	2890	1	0
1340	2910	1	0
1340	2930	1	0
1340	2950	1	0
1340	2970	1	0
1340	2990	1	0
1340	3010	1	0
1340	3030	1	0
1340	3050	1	0
1340	3070	1	0
1340	3090	1	0
1340	3110	1	0
1340	3130	1	0
1340	3150	1	0
1340	3170	1	0
1340	3190	1	0
1340	3210	1	0
1340	3230	1	0
1340	3250	1	0
1340	3270	1	0
1340	3290	1	0
1340	3310	1	0
1340	3330	1	0
1340	3350	1	0
1340	3370	1	0
1340	3390	1	0
1340	3410	1	0
1340	3430	1	0
1340	3450	1	0
1340	3470	1	0
1340	3490	1	0
1340	3510	1	0
1340	3530	1	0
1340	3550	1	0
1340	3570	1	0
1340	3590	1	0
1340	3610	1	0
1340	3630	1	0
1340	3650	1	0
1340	3670	1	0
1340	3690	1	0
1340	3710	1	0
1340	3730	1	0
1340	3750	1	0
1340	3770	1	0
1340	3790	1	0
1340	3810	1	0
1340	3830	1	0
1340	3850	1	0
1340	3870	1	0
1340	3890	1	0
1340	3910	1	0
1340	3930	1	0
1340	3950	1	0
1340	3970	1	0
1340	3990	1	0
1340	4010	1	0
1340	4030	1	0
1340	4050	1	0
1340	4070	1	0
1340	4090	1	0
1340	4110	1	0
1340	4130	1	0
1340	4150	1	0
1340	4170	1	0
1340	4190	1	0
1340	4210	1	0
1340	4230	1	0
1340	4250	1	0
1340	4270	1	0
1340	4290	1	0
1340	4310	1	0
1340	4330	1	0
1340	4350	1	0
1340	4370	1	0
1340	4390	1	0
1340	4410	1	0
1340	4430	1	0
1340	4450	1	0
1340	4470	1	0
1340	4490	1	0
1340	4510	1	0
1340	4530	1	0
1340	4550	1	0
1340	4570	1	0
1340	4590	1	0
1340	4610	1	0
1340	4630	1	0
1340	4650	1	0
1340	4670	1	0
1340	4690	1	0
1340	4710	1	0
1340	4730	1	0
1340	4750	1	0
1340	4770	1	0
1340	4790	1	0
1340	4810	1	0
1340	4830	1	0
1340	4850	1	0
1340	4870	1	0
1340	4890	1	0
1340	4910	1	0
1340	4930	1	0
1340	4950	1	0
1340	4970	1	0
1340	4990	1	0
1340	5010	1	0
1340	5030	1	0
1340	5050	20	0
1340	5070	20	0
1340	5090	20	0
1340	5110	20	0
1340	5130	20	0
1340	5150	20	0
1340	5170	20	0
1340	5190	20	0
1340	5210	20	0
1340	5230	20	0
1340	5250	1	0
1360	-1350	1	0
1360	-1330	1	0
1360	-1310	1	0
1360	-1290	1	0
1360	-1270	1	0
1360	-1250	1	0
1360	-1230	1	0
1360	-1210	1	0
1360	-1190	1	0
1360	-1170	1	0
1360	-1150	1	0
1360	-1130	1	0
1360	-1110	1	0
1360	-1090	1	0
1360	-1070	1	0
1360	-1050	1	0
1360	-1030	1	0
1360	-1010	1	0
1360	-990	1	0
1360	-970	1	0
1360	-950	1	0
1360	-930	1	0
1360	-910	1	0
1360	-890	1	0
1360	-870	1	0
1360	-850	1	0
1360	-830	1	0
1360	-810	1	0
1360	-790	1	0
1360	-770	1	0
1360	-750	1	0
1360	-730	1	0
1360	-710	1	0
1360	-690	1	0
1360	-670	1	0
1360	-650	1	0
1360	-630	1	0
1360	-610	1	0
1360	-590	1	0
1360	-570	1	0
1360	-550	1	0
1360	-530	1	0
1360	-510	1	0
1360	-490	1	0
1360	-470	1	0
1360	-450	1	0
1360	-430	1	0
1360	-410	1	0
1360	-390	1	0
1360	-370	1	0
1360	-350	1	0
1360	-330	1	0
1360	-310	1	0
1360	-290	1	0
1360	-270	1	0
1360	-250	1	0
1360	-230	1	0
1360	-210	1	0
1360	-190	1	0
1360	-170	1	0
1360	-150	1	0
1360	-130	1	0
1360	-110	1	0
1360	-90	1	0
1360	-70	1	0
1360	-50	1	0
1360	-30	1	0
1360	-10	1	0
1360	10	1	0
1360	30	1	0
1360	50	1	0
1360	70	1	0
1360	90	1	0
1360	110	1	0
1360	130	1	0
1360	150	1	0
1360	170	1	0
1360	190	1	0
1360	210	1	0
1360	230	1	0
1360	250	1	0
1360	270	1	0
1360	290	1	0
1360	310	1	0
1360	330	1	0
1360	350	1	0
1360	370	1	0
1360	390	1	0
1360	410	1	0
1360	430	1	0
1360	450	1	0
1360	470	1	0
1360	490	5	0
1360	510	5	0
1360	530	5	0
1360	550	5	0
1360	570	5	0
1360	590	5	0
1360	610	5	0
1360	630	5	0
1360	650	5	0
1360	670	5	0
1360	690	5	0
1360	710	5	0
1360	730	5	0
1360	750	5	0
1360	770	5	0
1360	790	5	0
1360	810	5	0
1360	830	5	0
1360	850	5	0
1360	870	5	0
1360	890	5	0
1360	910	5	0
1360	930	5	0
1360	950	5	0
1360	970	5	0
1360	990	5	0
1360	1010	5	0
1360	1030	5	0
1360	1050	5	0
1360	1070	5	0
1360	1090	5	0
1360	1110	5	0
1360	1130	5	0
1360	1150	5	0
1360	1170	5	0
1360	1190	5	0
1360	1210	5	0
1360	1230	5	0
1360	1250	5	0
1360	1270	5	0
1360	1290	5	0
1360	1310	5	0
1360	1330	5	0
1360	1350	5	0
1360	1370	5	0
1360	1390	5	0
1360	1410	5	0
1360	1430	5	0
1360	1450	5	0
1360	1470	5	0
1360	1490	5	0
1360	1510	5	0
1360	1530	5	0
1360	1550	5	0
1360	1570	5	0
1360	1590	5	0
1360	1610	5	0
1360	1630	5	0
1360	1650	5	0
1360	1670	5	0
1360	1690	5	0
1360	1710	5	0
1360	1730	5	0
1360	1750	5	0
1360	1770	5	0
1360	1790	5	0
1360	1810	5	0
1360	1830	5	0
1360	1850	5	0
1360	1870	5	0
1360	1890	5	0
1360	1910	5	0
1360	1930	5	0
1360	1950	5	0
1360	1970	5	0
1360	1990	5	0
1360	2010	5	0
1360	2030	5	0
1360	2050	5	0
1360	2070	5	0
1360	2090	5	0
1360	2110	5	0
1360	2130	5	0
1360	2150	5	0
1360	2170	5	0
1360	2190	5	0
1360	2210	5	0
1360	2230	5	0
1360	2250	5	0
1360	2270	5	0
1360	2290	5	0
1360	2310	5	0
1360	2330	5	0
1360	2350	5	0
1360	2370	5	0
1360	2390	5	0
1360	2410	5	0
1360	2430	5	0
1360	2450	5	0
1360	2470	5	0
1360	2490	5	0
1360	2510	5	0
1360	2530	5	0
1360	2550	5	0
1360	2570	5	0
1360	2590	5	0
1360	2610	5	0
1360	2630	5	0
1360	2650	1	0
1360	2670	1	0
1360	2690	1	0
1360	2710	1	0
1360	2730	1	0
1360	2750	1	0
1360	2770	1	0
1360	2790	1	0
1360	2810	1	0
1360	2830	1	0
1360	2850	1	0
1360	2870	1	0
1360	2890	1	0
1360	2910	1	0
1360	2930	1	0
1360	2950	1	0
1360	2970	1	0
1360	2990	1	0
1360	3010	1	0
1360	3030	1	0
1360	3050	1	0
1360	3070	1	0
1360	3090	1	0
1360	3110	1	0
1360	3130	1	0
1360	3150	1	0
1360	3170	1	0
1360	3190	1	0
1360	3210	1	0
1360	3230	1	0
1360	3250	1	0
1360	3270	1	0
1360	3290	1	0
1360	3310	1	0
1360	3330	1	0
1360	3350	1	0
1360	3370	1	0
1360	3390	1	0
1360	3410	1	0
1360	3430	1	0
1360	3450	1	0
1360	3470	1	0
1360	3490	1	0
1360	3510	1	0
1360	3530	1	0
1360	3550	1	0
1360	3570	1	0
1360	3590	1	0
1360	3610	1	0
1360	3630	1	0
1360	3650	1	0
1360	3670	1	0
1360	3690	1	0
1360	3710	1	0
1360	3730	1	0
1360	3750	1	0
1360	3770	1	0
1360	3790	1	0
1360	3810	1	0
1360	3830	1	0
1360	3850	1	0
1360	3870	1	0
1360	3890	1	0
1360	3910	1	0
1360	3930	1	0
1360	3950	1	0
1360	3970	1	0
1360	3990	1	0
1360	4010	1	0
1360	4030	1	0
1360	4050	1	0
1360	4070	1	0
1360	4090	1	0
1360	4110	1	0
1360	4130	1	0
1360	4150	1	0
1360	4170	1	0
1360	4190	1	0
1360	4210	1	0
1360	4230	1	0
1360	4250	1	0
1360	4270	1	0
1360	4290	1	0
1360	4310	1	0
1360	4330	1	0
1360	4350	1	0
1360	4370	1	0
1360	4390	1	0
1360	4410	1	0
1360	4430	1	0
1360	4450	1	0
1360	4470	1	0
1360	4490	1	0
1360	4510	1	0
1360	4530	1	0
1360	4550	1	0
1360	4570	1	0
1360	4590	1	0
1360	4610	1	0
1360	4630	1	0
1360	4650	1	0
1360	4670	1	0
1360	4690	1	0
1360	4710	1	0
1360	4730	1	0
1360	4750	1	0
1360	4770	1	0
1360	4790	1	0
1360	4810	1	0
1360	4830	1	0
1360	4850	1	0
1360	4870	1	0
1360	4890	1	0
1360	4910	1	0
1360	4930	1	0
1360	4950	1	0
1360	4970	1	0
1360	4990	1	0
1360	5010	1	0
1360	5030	1	0
1360	5050	1	0
1360	5070	20	0
1360	5090	20	0
1360	5110	20	0
1360	5130	20	0
1360	5150	20	0
1360	5170	20	0
1360	5190	20	0
1360	5210	20	0
1360	5230	20	0
1360	5250	20	0
1380	-1350	1	0
1380	-1330	1	0
1380	-1310	1	0
1380	-1290	1	0
1380	-1270	1	0
1380	-1250	1	0
1380	-1230	1	0
1380	-1210	1	0
1380	-1190	1	0
1380	-1170	1	0
1380	-1150	1	0
1380	-1130	1	0
1380	-1110	1	0
1380	-1090	1	0
1380	-1070	1	0
1380	-1050	1	0
1380	-1030	1	0
1380	-1010	1	0
1380	-990	1	0
1380	-970	1	0
1380	-950	1	0
1380	-930	1	0
1380	-910	1	0
1380	-890	1	0
1380	-870	1	0
1380	-850	1	0
1380	-830	1	0
1380	-810	1	0
1380	-790	1	0
1380	-770	1	0
1380	-750	1	0
1380	-730	1	0
1380	-710	1	0
1380	-690	1	0
1380	-670	1	0
1380	-650	1	0
1380	-630	1	0
1380	-610	1	0
1380	-590	1	0
1380	-570	1	0
1380	-550	1	0
1380	-530	1	0
1380	-510	1	0
1380	-490	1	0
1380	-470	1	0
1380	-450	1	0
1380	-430	1	0
1380	-410	1	0
1380	-390	1	0
1380	-370	1	0
1380	-350	1	0
1380	-330	1	0
1380	-310	1	0
1380	-290	1	0
1380	-270	1	0
1380	-250	1	0
1380	-230	1	0
1380	-210	1	0
1380	-190	1	0
1380	-170	1	0
1380	-150	1	0
1380	-130	1	0
1380	-110	1	0
1380	-90	1	0
1380	-70	1	0
1380	-50	1	0
1380	-30	1	0
1380	-10	1	0
1380	10	1	0
1380	30	1	0
1380	50	1	0
1380	70	1	0
1380	90	1	0
1380	110	1	0
1380	130	1	0
1380	150	1	0
1380	170	1	0
1380	190	1	0
1380	210	1	0
1380	230	1	0
1380	250	1	0
1380	270	1	0
1380	290	1	0
1380	310	1	0
1380	330	1	0
1380	350	1	0
1380	370	1	0
1380	390	1	0
1380	410	1	0
1380	430	1	0
1380	450	1	0
1380	470	1	0
1380	490	5	0
1380	510	5	0
1380	530	5	0
1380	550	5	0
1380	570	5	0
1380	590	5	0
1380	610	5	0
1380	630	5	0
1380	650	5	0
1380	670	5	0
1380	690	5	0
1380	710	5	0
1380	730	5	0
1380	750	5	0
1380	770	5	0
1380	790	5	0
1380	810	5	0
1380	830	5	0
1380	850	5	0
1380	870	5	0
1380	890	5	0
1380	910	5	0
1380	930	5	0
1380	950	5	0
1380	970	5	0
1380	990	5	0
1380	1010	5	0
1380	1030	5	0
1380	1050	5	0
1380	1070	5	0
1380	1090	5	0
1380	1110	5	0
1380	1130	5	0
1380	1150	5	0
1380	1170	5	0
1380	1190	5	0
1380	1210	5	0
1380	1230	5	0
1380	1250	5	0
1380	1270	5	0
1380	1290	5	0
1380	1310	5	0
1380	1330	5	0
1380	1350	5	0
1380	1370	5	0
1380	1390	5	0
1380	1410	5	0
1380	1430	5	0
1380	1450	5	0
1380	1470	5	0
1380	1490	5	0
1380	1510	5	0
1380	1530	5	0
1380	1550	5	0
1380	1570	5	0
1380	1590	5	0
1380	1610	5	0
1380	1630	5	0
1380	1650	5	0
1380	1670	5	0
1380	1690	5	0
1380	1710	5	0
1380	1730	5	0
1380	1750	5	0
1380	1770	5	0
1380	1790	5	0
1380	1810	5	0
1380	1830	5	0
1380	1850	5	0
1380	1870	5	0
1380	1890	5	0
1380	1910	5	0
1380	1930	5	0
1380	1950	5	0
1380	1970	5	0
1380	1990	5	0
1380	2010	5	0
1380	2030	5	0
1380	2050	5	0
1380	2070	5	0
1380	2090	5	0
1380	2110	5	0
1380	2130	5	0
1380	2150	5	0
1380	2170	5	0
1380	2190	5	0
1380	2210	5	0
1380	2230	5	0
1380	2250	5	0
1380	2270	5	0
1380	2290	5	0
1380	2310	5	0
1380	2330	5	0
1380	2350	5	0
1380	2370	5	0
1380	2390	5	0
1380	2410	5	0
1380	2430	5	0
1380	2450	5	0
1380	2470	5	0
1380	2490	5	0
1380	2510	5	0
1380	2530	5	0
1380	2550	5	0
1380	2570	5	0
1380	2590	5	0
1380	2610	5	0
1380	2630	5	0
1380	2650	1	0
1380	2670	1	0
1380	2690	1	0
1380	2710	1	0
1380	2730	1	0
1380	2750	1	0
1380	2770	1	0
1380	2790	1	0
1380	2810	1	0
1380	2830	1	0
1380	2850	1	0
1380	2870	1	0
1380	2890	1	0
1380	2910	1	0
1380	2930	1	0
1380	2950	1	0
1380	2970	1	0
1380	2990	1	0
1380	3010	1	0
1380	3030	1	0
1380	3050	1	0
1380	3070	1	0
1380	3090	1	0
1380	3110	1	0
1380	3130	1	0
1380	3150	1	0
1380	3170	1	0
1380	3190	1	0
1380	3210	1	0
1380	3230	1	0
1380	3250	1	0
1380	3270	1	0
1380	3290	1	0
1380	3310	1	0
1380	3330	1	0
1380	3350	1	0
1380	3370	1	0
1380	3390	1	0
1380	3410	1	0
1380	3430	1	0
1380	3450	1	0
1380	3470	1	0
1380	3490	1	0
1380	3510	1	0
1380	3530	1	0
1380	3550	1	0
1380	3570	1	0
1380	3590	1	0
1380	3610	1	0
1380	3630	1	0
1380	3650	1	0
1380	3670	1	0
1380	3690	1	0
1380	3710	1	0
1380	3730	1	0
1380	3750	1	0
1380	3770	1	0
1380	3790	1	0
1380	3810	1	0
1380	3830	1	0
1380	3850	1	0
1380	3870	1	0
1380	3890	1	0
1380	3910	1	0
1380	3930	1	0
1380	3950	1	0
1380	3970	1	0
1380	3990	1	0
1380	4010	1	0
1380	4030	1	0
1380	4050	1	0
1380	4070	1	0
1380	4090	1	0
1380	4110	1	0
1380	4130	1	0
1380	4150	1	0
1380	4170	1	0
1380	4190	1	0
1380	4210	1	0
1380	4230	1	0
1380	4250	1	0
1380	4270	1	0
1380	4290	1	0
1380	4310	1	0
1380	4330	1	0
1380	4350	1	0
1380	4370	1	0
1380	4390	1	0
1380	4410	1	0
1380	4430	1	0
1380	4450	1	0
1380	4470	1	0
1380	4490	1	0
1380	4510	1	0
1380	4530	1	0
1380	4550	1	0
1380	4570	1	0
1380	4590	1	0
1380	4610	1	0
